,0
pitch_initial,8.51217805981456
pitch_pre_bout,9.344972187189063
pitch_peak,10.242583775214806
pitch_post_bout,10.778116887155136
pitch_end,10.951376955280416
pitch_max_angvel,9.85678467186792
traj_peak,13.429110360752963
spd_peak,9.057756200009903
rot_total,2.265938827340572
rot_l_decel,0.5355331119402996
rot_to_max_angvel,1.3446066120533735
bout_displ,1.041711445056686
atk_ang,3.1865265855382208
